,PC1,PC2,PC3
0,3.1718966017094554,-0.7770294209116833,0.8193633455130952
1,3.082298980545926,-0.9549974701460398,0.9236834281387556
2,3.365013942783515,-1.1629431261531118,0.31493201029970763
3,3.420875746688771,-1.1178557354467518,0.371309366426669
4,3.292228831268712,-0.30772196756346376,1.5185272699222663
5,2.6589086772646597,0.2765063008254703,1.971282791793244
6,2.8434024568561957,-1.3514794664453054,0.3822352402504246
7,3.392944844736143,-1.1403994307999317,0.3431206883631883
8,3.401673251596339,-1.133354526002063,0.351929650258026
9,3.3824707565039076,-1.1488533165573742,0.33254993408938305
10,3.4435696045252815,-1.099538982972293,0.39421266735324706
11,3.365687921549653,-1.0222573100947558,0.8522688477174607
12,3.387359194848515,-0.8644633457066415,0.9412323741009794
13,3.1271658889228036,-0.9976900855487802,0.9820397405397316
14,3.1783298810304457,-1.2311880843101892,0.39408461157591224
15,3.248032603313044,-0.8557200747487941,0.35954537276991394
16,3.1035957627819073,-1.2182527266031664,0.3414278738116724
17,3.2407012720533768,-0.5811929706150775,0.9558952661287375
18,3.3768851066162795,-0.872917231464084,0.9306616198271741
19,3.1368425016133776,-0.03149649726976858,1.5243812000551866
20,3.3342656568529465,-1.0476189673670833,0.820556584896045
21,3.3395027009690645,-1.0433920244883619,0.8258419620329476
22,3.3754880310157507,-1.1544892403956692,0.3255027645735129
23,3.4348411976650848,-1.106583887770162,0.38540370545840935
24,3.2887374685246336,-0.3105399294826113,1.5150036851643311
25,3.3702509868996327,-1.1587161832743904,0.32021738743661027
26,2.844152193011504,-0.9950694009674563,1.0355199764525018
27,3.087008676604591,-0.8851498868410168,1.0013036476591117
28,3.384216437875947,-1.1474443355978006,0.3343117264683506
29,2.7152287533141806,-1.249660205582335,0.6927891121677107
30,3.32728293136479,-1.0532548912053783,0.8135094153801748
31,2.987371577818606,-1.2199969002471984,0.6968602055874741
32,3.3754880310157507,-1.1544892403956692,0.3255027645735129
33,3.3978332830807503,-0.856009459949199,0.9518031283747846
34,2.8755343275966605,-0.724117378716533,1.2868378928027457
35,3.05985634368034,-1.1580173740134516,0.8272734096451341
36,2.9895191702189496,-1.231447732150435,0.7084857326311147
37,3.037989125532199,-0.1508888108756924,1.6922271631694632
38,3.3824707565039076,-1.1488533165573742,0.33254993408938305
39,3.256695201632818,-1.092585068470001,0.6747255357082326
40,3.401673251596339,-1.133354526002063,0.351929650258026
41,3.341248382341104,-1.0419830435287882,0.8276037544119151
42,3.347557129063123,-1.1770329357488492,0.2973140865100322
43,3.3681566997560832,-0.8799621362619527,0.9218526579323364
44,3.001738939823224,-1.2215848654334187,0.7208182792838874
45,3.359428292895887,-0.8870070410598214,0.9130436960374987
46,2.9391406383192393,-0.43871072211284046,0.7058152535562158
47,2.9038673946331253,1.4408869525082855,-0.13787986753357895
48,2.749739899804962,1.151157124437803,-0.8004959690714001
49,3.328606391437104,-0.7413833411997361,0.6358969561117906
50,3.384236374823555,-1.0934346431824644,0.1562164694703792
51,3.157731411234912,-0.15705487646498273,0.7838875555596475
52,3.421536071292469,-0.030227590823658168,0.770812735313868
53,3.5428516554528606,-0.5658342545732296,0.21994472517709407
54,3.500232205689528,-0.7405359904762289,0.1098396902459649
55,3.405270745289429,-0.5556820026558085,-0.35998048377500386
56,3.302730257687234,-0.8843991114804108,-0.33581496563802427
57,3.4967408429454494,-0.7433539523953764,0.10631610548802983
58,3.234801855647699,-0.8779896731970891,0.14536167954781448
59,3.3937249544512924,-0.4248590533144686,0.16502380698997643
60,3.2774147646497216,-0.5583411765161299,0.3152518463145772
61,3.5676398004329206,-0.8262715491112086,-0.3587872443920539
62,3.550856965478666,-0.6996755426485901,0.16093166923602364
63,3.4520555365629786,-0.23747648877530556,0.29098497333181356
64,3.272412875678657,-0.9784604920248607,-0.37742468696769016
65,3.444229929128979,-0.01191083834919937,0.793716036240446
66,3.5676398004329206,-0.8262715491112086,-0.3587872443920539
67,3.5456199213625483,-0.7039024855273113,0.15564629209912106
68,3.1952272675085838,0.14914926121729322,0.972701306624545
69,3.5456199213625483,-0.7039024855273113,0.15564629209912106
70,3.5763682072931164,-0.8192266443133399,-0.3499782824972162
71,3.5770421860592547,-0.6785408282549837,0.18735855492053682
72,3.5606570749447632,-0.8319074729495036,-0.36583441390792415
73,3.557165712200685,-0.8347254348686511,-0.36935799866585917
74,3.558911393572724,-0.8333164539090774,-0.3675962062868916
75,3.5445973368249,-0.5644252736136558,0.22170651755606163
76,3.2779605377295358,-0.9776463838831373,-0.38358039347493444
77,3.557165712200685,-0.8347254348686511,-0.36935799866585917
78,3.5176890194099206,-0.7264461808804914,0.12745761403564032
79,3.4651781055934503,0.004996933165685613,0.8148575447880565
80,3.1764338955200015,-0.9074569837446954,0.018910346528645094
81,3.257342542014214,-0.9210326164293283,-0.3816215674911805
82,3.2811412825388526,-0.9714155872269921,-0.36861572507285245
83,3.4265573203274218,-0.23505428114974158,-0.5517932920642616
84,3.0531505353171444,0.7177093672927846,-0.5100257926843966
85,2.962532407759995,-0.9945237042990872,-0.3782601716957235
86,3.633975692570412,-0.7727302726474061,-0.29183913399128736
87,3.3028090504499588,0.2755864796210858,0.8136643054051067
88,2.7798389855634964,2.0483088278384236,-0.361168491787166
89,2.294922435726621,2.3506757020953675,0.07868593043502159
90,2.8788093176588885,1.2142223836423818,-1.5383368657252112
91,3.0018617535748215,0.7065950980796005,0.4050694293309438
92,3.487128287174425,-1.012035052650536,-0.266901021288017
93,3.1937466330437263,-0.6894042009864836,0.06879596381098002
94,3.2757112504341306,-0.40900958274044363,0.7296906225601977
95,2.872875697141258,-1.2660299676801765,-0.31718174885761735
96,3.2451318676832663,-0.6655728142771723,0.18820012731427926
97,3.4274669542681924,-1.0784800727421762,-0.3111636115389994
98,3.2173896808607916,-0.6358755556861071,0.5795294888582957
99,3.4344496797563497,-1.0728441489038811,-0.30411644202312926
100,2.984446757360259,-0.7422976554554621,0.17097382777840886
101,3.2710089220069576,-0.6629777673496986,0.23026536363270633
102,3.4327039983843104,-1.0742531298634548,-0.3058782344020968
103,3.6923369780730875,-0.8620705382880308,-0.6760238634836373
104,3.185432723235212,-0.6632961199901294,-1.1530764974538166
105,3.6766258457247343,-0.8747513669241945,-0.691879994894345
106,3.6378722497683604,-0.6255859200628056,-0.12724236435693737
107,3.595252800005028,-0.8002876559658049,-0.23734739928806653
108,3.579401195001382,-0.03925594176857905,0.4870501714226678
109,3.538685108550048,-0.5827719687001754,-0.6589493683424422
110,3.6574233506323024,-0.8902501574795058,-0.7112597110629881
111,3.7185221986536763,-0.8409358238944246,-0.6495969777991242
112,3.630166427445813,-0.7721080367743297,-0.2021115517087157
113,3.6591690320043417,-0.8888411765199321,-0.7094979186840205
114,3.5200480283520474,-0.0871612943940866,0.4271492305377714
115,3.667897438864538,-0.8817962717220634,-0.7006889567891827
116,3.610963932353381,-0.7876068273296412,-0.22149126787735868
117,3.3768814683009882,0.19892704261662478,0.44533570732346445
118,3.6853542525849305,-0.8677064621263259,-0.6830710329995073
119,3.652186306516185,-0.8944771003582271,-0.7165450881998909
120,3.667897438864538,-0.8817962717220634,-0.7006889567891827
121,3.6378722497683604,-0.6255859200628056,-0.12724236435693737
122,3.6022355254931853,-0.7946517321275098,-0.23030022977219639
123,3.652186306516185,-0.8944771003582271,-0.7165450881998909
124,3.669294514465067,-0.6002242627904779,-0.09553010153552166
125,3.170051771636008,-0.6024554096575993,-1.1458322943331598
126,3.383455220277271,-1.0289441636152707,-0.7201967287351607
127,3.5317023830618917,-0.5884078925384705,-0.6659965378583125
128,3.6633343735145587,-0.7453373985424284,-0.16863749650833232
129,3.425889798133636,-0.5336699150141132,-0.23612903555757936
130,3.6057268882372635,-0.7918337702083623,-0.22677664501426137
131,3.607472569609303,-0.7904247892487886,-0.2250148526352937
132,3.6591690320043417,-0.8888411765199321,-0.7094979186840205
133,3.2616004037983752,-0.21897905327665185,0.46971838935549104
134,3.4026392903473415,-0.6597608061192539,-0.07431961516045954
135,3.638220855539871,-0.9057489480348172,-0.7306394272316312
136,3.63996653691191,-0.9043399670752433,-0.7288776348526638
137,3.6591690320043417,-0.8888411765199321,-0.7094979186840205
138,3.6378722497683604,-0.6255859200628056,-0.12724236435693737
139,3.457312062830342,-0.5083082577417857,-0.20441677273616365
140,3.641363612512439,-0.622767958143658,-0.12371877959900235
141,3.674880164352695,-0.8761603478837684,-0.6936417872733127
142,3.665803151720988,-0.6030422247096254,-0.09905368629345679
143,3.409970621607009,-0.9342879102529706,-0.6706695085192831
144,3.603981206865224,-0.7932427511679361,-0.22853843739322882
145,3.653931987888224,-0.8930681193986533,-0.7147832958209233
146,3.4981970524613795,-0.3366796211329466,-0.10553230281330939
147,3.5369506484177533,-0.5858450679943357,-0.6701699333507171
148,3.650092019372635,-0.6157230533457894,-0.11490981770416464
149,3.6396179311403998,-0.6241769391032317,-0.1254805719779699
150,3.640640515678048,-0.7636541510168874,-0.19154079743491043
151,3.6364751741678316,-0.9071579289943908,-0.7324012196105989
152,3.6644060761204598,-0.884614233641211,-0.7042125415471179
153,3.4282187749990074,-0.5009630791138281,-0.3107813699775578
154,3.645203581028028,-0.9001130241965222,-0.723592257715761
155,3.666151757492499,-0.8832052526816371,-0.7024507491681504
156,3.129538745260585,-0.4824219911535496,0.2218867391027638
157,3.4241318213602603,-0.7165092292768493,-0.5164183092681811
158,3.660914713376381,-0.8874321955603585,-0.707736126305053
159,3.6343808870242817,-0.6284038819819531,-0.1307659491148725
160,3.38520090164931,-1.027535182655697,-0.7184349363561933
161,3.641712218283949,-0.9029309861156697,-0.7271158424736961
162,3.650440625144146,-0.8958860813178008,-0.7183068805788584
163,3.5142567905812427,-0.6041618204687944,-0.6930732342772952
164,3.486156985448911,-0.2548181254992173,0.3258531575014799
165,3.544487567560597,-0.0674355609600541,0.451814323843317
166,3.6574233506323024,-0.8902501574795058,-0.7112597110629881
167,3.649368922538245,-0.7566092462190185,-0.18273183554007272
168,3.63996653691191,-0.9043399670752433,-0.7288776348526638
169,3.184377964628192,-0.297857388533534,0.34432432068666563
170,3.6696431202365773,-0.8803872907624896,-0.6989271644102153
171,3.5900157558889103,-0.804514598844526,-0.2426327764249691
172,3.1794895262835845,-0.582247359384267,-0.2643581193249305
173,3.4020447756581627,-0.5237619118420208,-0.3466670282913782
174,3.5418390867623604,-0.30145509714360286,-0.061487493339120736
175,3.6518377007446743,-0.6143140723862155,-0.11314802532519708
176,3.671040195837106,-0.5988152818309043,-0.0937683091565541
177,3.6832599654413807,-0.5889524151138881,-0.08143576250378137
178,3.6696431202365773,-0.8803872907624896,-0.6989271644102153
179,3.113687140256938,0.2786097230436761,0.9462843098134982
180,3.3236401832665194,-0.6469291410556228,-0.6017903753377639
181,3.553215974420793,-0.06039065616218531,0.4606232857381547
182,3.383852972549401,0.20622708478950633,0.461841649468642
183,3.6378722497683604,-0.6255859200628056,-0.12724236435693737
184,3.6703170990027156,-0.7397014747041335,-0.16159032699246217
185,3.7010653849332837,-0.8550256334901621,-0.6672149015887996
186,3.655677669260263,-0.8916591384390796,-0.7130215034419556
187,3.6518377007446743,-0.6143140723862155,-0.11314802532519708
188,3.690591296701048,-0.8634795192476045,-0.6777856558626048
189,3.665803151720988,-0.6030422247096254,-0.09905368629345679
190,3.5357591607004006,-0.07448046575792289,0.4430053619484792
191,3.51481098423593,-0.09138823727280787,0.42186385340086874
192,3.551470293048754,-0.061799637121759066,0.45886149335918713
193,3.3624392859381618,-0.5247301447402153,-0.5259035699662901
194,3.6486949437721066,-0.8972950622773747,-0.7200686729578261
195,3.171344663418262,-0.6693140483499767,0.04877686144627147
196,3.641712218283949,-0.9029309861156697,-0.7271158424736961
197,3.280182896695698,-0.9601637444364026,-0.31946778111054863
198,3.34477310746115,-0.9080314489321737,-0.25428146308874955
199,3.1698495383168046,-0.704823210181911,0.06701127172522664
200,3.348486991276026,0.4867335536048797,-0.026705643400913304
201,3.147321737261399,0.5694006073388618,-1.0665060597521978
202,2.6979579873538384,1.1398843621630608,-0.019915256908192513
203,3.2665362352605527,-0.1313425336012931,-0.9561788441751256
204,3.2843484537701437,0.04647477222545415,-1.6015179384782634
205,3.1464189378352017,0.33679005211488683,-1.5780460845556676
206,2.970196834933385,1.1180798156488136,-1.0233314713127497
207,2.952617410797015,1.165900919261153,-1.2205088407222082
208,2.703673600680503,1.2961166693352624,-0.4681498603821487
209,3.020204708132214,1.1718897229769185,-1.245417768392665
210,3.1097494218243886,0.8910844299270315,-1.224600978476161
211,2.996608050869507,0.920962415278485,-1.779861094122713
212,3.021047590078056,0.9406881487125176,-1.7551960008171676
213,2.5397825244845773,0.9910652037900514,-1.5072146859308355
214,2.3539521237392296,1.8170010937128729,-0.2965165216027442
215,3.437902239679418,-0.6164036597244461,-1.032608600120094
216,3.03647868162168,-0.4563285002133357,-1.0075030095958655
217,2.775934627649657,-0.3405520403398812,-0.7356489059841382
218,2.677748046717854,0.842432314976892,-0.7743768567460771
219,3.453613372027771,-0.6037228310882824,-1.016752468709386
220,3.285658666996652,-0.05719719953959182,-0.4198340223545447
221,3.2580661636175456,0.22397905509840998,-0.6609770172548937
222,3.515653866181772,-0.3225898115372091,-0.08791437902363397
223,3.5735256761719687,-0.30443141249450734,-0.7159318536023506
224,3.081112801836494,0.18564322574820907,-1.015632953790063
225,3.2643683724235064,-0.44130294686392857,-0.06448932313992106
226,3.2991920188346193,0.03607240343813545,-0.8376082320395962
227,3.13062352442824,0.5759342788275026,-1.6766617761763276
228,2.7579951964227383,1.3423014559511999,-1.6730646296747607
229,2.3931163743899724,2.3103154660768057,-0.03988669443785875
230,2.125033487296435,2.2327964742365896,-0.24552888034498038
231,2.9082906090190126,1.1797043445392827,-1.2355757826224736
232,2.925747422739405,1.1937941541350203,-1.2179578588327982
233,3.0035064952990553,1.1784233944655595,-1.8555734848167946
234,2.9059638261794754,2.030492287173042,-0.4515524385965654
235,2.66560308883379,1.9120766603351913,-1.1774832093813767
236,2.6690944515778683,1.9148946222543388,-1.1739596246234416
237,2.6650568026697137,0.5858061044589828,-0.36309696276145287
238,3.0018428066631233,-0.2966165755423692,0.3749009000604596
239,3.301480550943553,0.11847496256953816,0.04354717872986441
240,1.6503047762112242,0.8909201851717721,1.2561058446497777
241,3.3629280047364367,-0.11237373181739208,-0.49818715088096527
242,3.2998079293903784,-0.1330949554042286,0.1340037191901559
243,3.235560902626155,-0.2268524828113763,0.831359345690276
244,3.3310449606349652,-0.47369157233188036,0.42680743940036364
245,2.9074110905651436,1.4690044553456574,-0.48041373112147534
246,3.2455114964091907,0.02967852634201351,1.3266112091253626
247,2.980620378685866,-0.38213360296789417,0.7230860904733339
248,2.6341152087416204,0.9234633734638332,1.2138223156874615
249,3.230822948598486,-0.1224795142078059,1.2446948522577141
250,2.7857150576905267,-0.4661633253210081,0.11175133352209443
251,3.0751284526862537,0.13520628861975664,1.2661871330245484
252,2.978027298738424,-0.12772380480455298,1.3760097566821585
253,3.093297142001293,0.2918464094233101,1.361085847279439
254,2.434398174659809,-0.16602392995908902,1.165813277211219
255,3.489473783264227,-0.06952240615687055,0.3528507363923345
256,2.6032445017628016,-0.02544422994691361,0.7135132170526736
257,3.5521101795414225,-0.5123486064735933,0.27941862278841745
258,3.30789101178856,0.18723246807780486,0.34173655347004894
259,3.370746762421717,0.2362916642878734,0.3957023064835733
260,3.0010658706832736,0.23002650618092602,0.7891815738565869
261,3.327778706886874,0.3417529563568857,0.8889943344271377
262,3.5982209920488337,-0.33482890865144643,0.3930472424774817
263,3.496456508752384,-0.06388648231857558,0.35989790590820464
264,3.316270812877246,0.4744404008476853,0.9539425782395804
265,3.35920097158358,0.3671146136292132,0.9207065972485535
266,3.4472288245637746,0.17682507878537113,0.9139647821718072
267,3.34325818947793,-0.31888194483690424,0.49892511788877003
268,3.548618816797344,-0.5151665683927408,0.2758950380304823
269,3.3372302105814606,0.4896840540279838,0.9656253141578836
270,3.4229090704666767,-0.21498842178629177,0.311699438605851
271,3.571312674633854,-0.496849815918282,0.2987983389570604
272,3.3173046186546387,0.3332990705994432,0.8784235801533324
273,3.048573532415725,0.19883200734239972,0.8747719396180627
274,2.9257727510255274,0.07751558575363585,0.7392213141752656
275,3.2378226408455952,-0.14248184277392636,0.018534189593995998
276,3.289994168908235,0.42277703353093904,1.1010879883553482
